export_id,gender,age,edu,smoke,drink
80651,male,20.0,associate degree,never smokes,never drinks
80652,female,26.0,bachelor's degree,never smokes,never drinks
80653,male,19.0,bachelor's degree,never smokes,never drinks
80654,male,21.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80655,female,21.0,associate degree,never smokes,never drinks
80656,female,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80657,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80658,female,24.0,bachelor's degree,never smokes,never drinks
80659,female,22.0,bachelor's degree,never smokes,never drinks
80660,female,20.0,bachelor's degree,never smokes,never drinks
80661,female,22.0,bachelor's degree,never smokes,never drinks
80662,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80663,female,19.0,associate degree,never smokes,drinks occasionally (less than once a week)
80664,female,23.0,bachelor's degree,never smokes,never drinks
80665,male,22.0,associate degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80666,male,20.0,associate degree,occasional smoker (cumulative smoking <10 packs),never drinks
80667,female,24.0,bachelor's degree,never smokes,never drinks
80668,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80669,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80670,male,25.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80671,female,20.0,associate degree,"former smoker (cumulative smoking >10 packs), but not in the past year",drinks occasionally (less than once a week)
80672,male,24.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80673,female,20.0,bachelor's degree,never smokes,never drinks
80674,female,19.0,associate degree,never smokes,never drinks
80675,female,22.0,bachelor's degree,never smokes,never drinks
80676,female,26.0,bachelor's degree,never smokes,never drinks
80677,female,24.0,bachelor's degree,never smokes,never drinks
80678,female,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80679,male,18.0,bachelor's degree,never smokes,never drinks
80680,female,21.0,associate degree,never smokes,never drinks
80681,male,27.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),current regular drinker (more than once a week)
80682,female,22.0,bachelor's degree,never smokes,never drinks
80683,female,20.0,associate degree,never smokes,drinks occasionally (less than once a week)
80684,female,25.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),never drinks
80685,female,20.0,bachelor's degree,never smokes,never drinks
80686,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80687,female,20.0,associate degree,never smokes,never drinks
80688,female,20.0,associate degree,never smokes,drinks occasionally (less than once a week)
80689,female,20.0,associate degree,"former smoker (cumulative smoking >10 packs), but not in the past year",drinks occasionally (less than once a week)
80690,female,20.0,associate degree,never smokes,never drinks
80691,male,21.0,bachelor's degree,never smokes,never drinks
80692,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80693,male,20.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80694,female,18.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80695,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80696,female,25.0,bachelor's degree,never smokes,never drinks
80697,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80698,female,25.0,bachelor's degree,never smokes,current regular drinker (more than once a week)
80699,male,24.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80700,female,19.0,bachelor's degree,never smokes,never drinks
80701,male,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80702,female,18.0,associate degree,never smokes,drinks occasionally (less than once a week)
80703,male,24.0,bachelor's degree,never smokes,never drinks
80704,female,20.0,associate degree,never smokes,never drinks
80705,male,25.0,bachelor's degree,"former smoker (cumulative smoking >10 packs), but not in the past year","drank in the past (more than once a week), but not in the past year"
80706,female,24.0,bachelor's degree,never smokes,never drinks
80707,female,23.0,bachelor's degree,never smokes,never drinks
80708,female,19.0,bachelor's degree,never smokes,never drinks
80709,female,22.0,bachelor's degree,never smokes,never drinks
80710,female,21.0,bachelor's degree,never smokes,never drinks
80711,male,24.0,bachelor's degree,never smokes,never drinks
80712,female,21.0,bachelor's degree,never smokes,never drinks
80713,female,24.0,bachelor's degree,never smokes,never drinks
80714,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80715,female,25.0,bachelor's degree,never smokes,never drinks
80716,female,22.0,bachelor's degree,never smokes,never drinks
80717,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80718,female,22.0,bachelor's degree,never smokes,never drinks
80719,female,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80720,female,24.0,bachelor's degree,never smokes,never drinks
80721,male,20.0,bachelor's degree,never smokes,never drinks
80722,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80723,female,19.0,bachelor's degree,never smokes,never drinks
80724,female,22.0,bachelor's degree,never smokes,never drinks
80725,female,23.0,bachelor's degree,never smokes,never drinks
80726,male,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80727,female,20.0,bachelor's degree,never smokes,never drinks
80728,female,22.0,bachelor's degree,never smokes,never drinks
80729,female,23.0,bachelor's degree,never smokes,never drinks
80730,female,24.0,bachelor's degree,never smokes,never drinks
80881,female,24.0,bachelor's degree,never smokes,never drinks
80731,female,24.0,bachelor's degree,never smokes,never drinks
80732,female,23.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80733,male,20.0,associate degree,never smokes,drinks occasionally (less than once a week)
80734,male,24.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80735,female,22.0,bachelor's degree,never smokes,never drinks
80736,male,21.0,associate degree,never smokes,drinks occasionally (less than once a week)
80737,female,24.0,bachelor's degree,never smokes,never drinks
80738,female,25.0,bachelor's degree,never smokes,never drinks
80739,female,20.0,associate degree,never smokes,never drinks
80740,female,25.0,bachelor's degree,never smokes,never drinks
80741,female,23.0,bachelor's degree,never smokes,never drinks
80742,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80743,female,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80744,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80745,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80746,female,22.0,bachelor's degree,never smokes,never drinks
80747,male,24.0,bachelor's degree,"former smoker (cumulative smoking >10 packs), but not in the past year","drank in the past (more than once a week), but not in the past year"
80748,male,19.0,bachelor's degree,never smokes,never drinks
80749,male,23.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80750,male,25.0,bachelor's degree,never smokes,never drinks
80751,female,22.0,bachelor's degree,never smokes,never drinks
80752,male,25.0,master's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80753,male,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80754,female,20.0,associate degree,never smokes,never drinks
80755,female,24.0,bachelor's degree,never smokes,never drinks
80756,female,21.0,bachelor's degree,never smokes,never drinks
80757,female,23.0,bachelor's degree,never smokes,never drinks
80758,female,22.0,bachelor's degree,never smokes,never drinks
80759,female,21.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80760,female,23.0,bachelor's degree,never smokes,never drinks
80761,female,20.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
80762,male,25.0,bachelor's degree,never smokes,never drinks
80763,male,25.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80764,female,24.0,bachelor's degree,never smokes,never drinks
80765,male,21.0,bachelor's degree,occasional smoker (cumulative smoking <10 packs),current regular drinker (more than once a week)
80766,female,19.0,bachelor's degree,never smokes,never drinks
80767,female,20.0,bachelor's degree,never smokes,never drinks
80768,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80769,female,20.0,bachelor's degree,never smokes,never drinks
80770,male,24.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80771,male,21.0,bachelor's degree,never smokes,never drinks
80772,male,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80773,male,23.0,bachelor's degree,never smokes,never drinks
80774,male,20.0,bachelor's degree,never smokes,never drinks
80775,female,22.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80776,female,24.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80777,female,24.0,bachelor's degree,never smokes,never drinks
80778,female,24.0,bachelor's degree,never smokes,"drank in the past (more than once a week), but not in the past year"
80779,male,20.0,bachelor's degree,never smokes,never drinks
80780,female,21.0,bachelor's degree,never smokes,never drinks
80781,female,21.0,bachelor's degree,never smokes,never drinks
80782,male,19.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80783,male,20.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80784,female,24.0,bachelor's degree,never smokes,never drinks
80785,male,24.0,bachelor's degree,current smoker (cumulative smoking >10 packs),drinks occasionally (less than once a week)
80786,female,28.0,master's degree,never smokes,never drinks
80787,female,22.0,bachelor's degree,never smokes,never drinks
80788,female,23.0,bachelor's degree,never smokes,drinks occasionally (less than once a week)
80789,female,23.0,bachelor's degree,never smokes,never drinks
80790,female,24.0,bachelor's degree,never smokes,never drinks
80791,male,19.0,bachelor's degree,never smokes,never drinks
80792,female,18.0,associate degree,never smokes,never drinks
80793,female,17.0,associate degree,never smokes,never drinks
80794,female,18.0,associate degree,never smokes,never drinks
80795,male,18.0,associate degree,occasional smoker (cumulative smoking <10 packs),drinks occasionally (less than once a week)
